id,created_at,device_id,user_id,scope,event,detail
981b4e9e-475d-48b5-8bc5-6780c109643c,2026-06-25 22:19:03.118592+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_browser_session_result,"{""mode"":""link_identity"",""type"":""dismiss"",""flowId"":""fb_1782425926720_7a67f0"",""hasUrl"":false,""screen"":""settings"",""elapsedMs"":16163,""resultUrl"":null,""observedRedirect"":false}"
b109cf70-d21e-4248-b0fa-064c5b012438,2026-06-25 22:18:58.199022+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_link_browser_opened,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""provider"":""facebook"",""target_url"":""https://www.facebook.com/dialog/oauth?client_id=1407388184397658&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&redirect_uri=https%3A%2F%2Fvhfxnizaxdanmvmouuaf.supabase.co%2Fauth%2Fv1%2Fcallback&response_type=code&scope=email+public_profile+email&skip_http_redirect=true&state=%5Bredacted%5D"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
0128b628-68c7-46cf-a2f2-338cba09ff73,2026-06-25 22:18:58.002357+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_link_timeout,"{""mode"":""link_identity"",""phase"":""native_wait"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""provider"":""facebook"",""target_url"":""https://www.facebook.com/dialog/oauth?client_id=1407388184397658&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&redirect_uri=https%3A%2F%2Fvhfxnizaxdanmvmouuaf.supabase.co%2Fauth%2Fv1%2Fcallback&response_type=code&scope=email+public_profile+email&skip_http_redirect=true&state=%5Bredacted%5D"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
bb4f12f6-0267-4e43-864b-7d15f6952ce7,2026-06-25 22:18:48.78116+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_link_native_attempt,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""provider"":""facebook"",""native_url"":""fb://facewebmodal/f?href=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D1407388184397658%26redirect_to%3Dbuffago%253A%252F%252Fauth%252Fcallback%26redirect_uri%3Dhttps%253A%252F%252Fvhfxnizaxdanmvmouuaf.supabase.co%252Fauth%252Fv1%252Fcallback%26response_type%3Dcode%26scope%3Demail%2Bpublic_profile%2Bemail%26skip_http_redirect%3Dtrue%26state%3D9b325b95-2b8c-4234-b68a-5fd2bd6e9a37"",""target_url"":""https://www.facebook.com/dialog/oauth?client_id=1407388184397658&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&redirect_uri=https%3A%2F%2Fvhfxnizaxdanmvmouuaf.supabase.co%2Fauth%2Fv1%2Fcallback&response_type=code&scope=email+public_profile+email&skip_http_redirect=true&state=%5Bredacted%5D"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
b5a7e8cc-4cb4-431e-bacb-4b9968f892dd,2026-06-25 22:18:48.538188+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_browser_session_opening,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""redirect"":{""host"":""auth"",""path"":""/callback"",""hasCode"":false,""hasError"":false,""protocol"":""buffago"",""queryKeys"":[],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":null},""elapsedMs"":1630,""providerUrl"":{""host"":""www.facebook.com"",""path"":""/dialog/oauth"",""hasCode"":false,""hasError"":false,""protocol"":""https"",""queryKeys"":[""client_id"",""redirect_to"",""redirect_uri"",""response_type"",""scope"",""skip_http_redirect""],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":""[invalid-url]""}}"
cd128d52-8cea-44b7-965d-85b17b95d503,2026-06-25 22:18:48.301693+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_oauth_request_succeeded,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""elapsedMs"":1367,""providerUrl"":{""host"":""www.facebook.com"",""path"":""/dialog/oauth"",""hasCode"":false,""hasError"":false,""protocol"":""https"",""queryKeys"":[""client_id"",""redirect_to"",""redirect_uri"",""response_type"",""scope"",""skip_http_redirect""],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":""[invalid-url]""},""hasProviderUrl"":true}"
097bdbb1-2300-4d4d-b36a-3d6c83698729,2026-06-25 22:18:48.020434+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_link_open_url,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""provider"":""facebook"",""target_url"":""https://www.facebook.com/dialog/oauth?client_id=1407388184397658&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&redirect_uri=https%3A%2F%2Fvhfxnizaxdanmvmouuaf.supabase.co%2Fauth%2Fv1%2Fcallback&response_type=code&scope=email+public_profile+email&skip_http_redirect=true&state=%5Bredacted%5D"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
7abac6aa-7de4-47b3-9eeb-95de3dfa953c,2026-06-25 22:18:47.637799+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_oauth_request_started,"{""app"":{""build"":5,""platform"":""android"",""appVersion"":""1.0.3"",""packageName"":""com.buffago.app"",""appOwnership"":null,""executionEnvironment"":""bare""},""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""redirect"":{""host"":""auth"",""path"":""/callback"",""hasCode"":false,""hasError"":false,""protocol"":""buffago"",""queryKeys"":[],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":null},""elapsedMs"":687,""customTabs"":{""error"":null,""browserPackageCount"":1,""servicePackageCount"":2,""defaultBrowserPackage"":""com.android.chrome"",""preferredBrowserPackage"":""com.android.chrome""}}"
9dd4e962-63b9-4258-959e-69f2ebbdb2ff,2026-06-25 22:18:47.365901+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_button_tapped,"{""mode"":""link_identity"",""build"":5,""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""platform"":""android"",""redirect"":{""host"":""auth"",""path"":""/callback"",""hasCode"":false,""hasError"":false,""protocol"":""buffago"",""queryKeys"":[],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":null},""elapsedMs"":414,""appVersion"":""1.0.3"",""hasSession"":true,""packageName"":""com.buffago.app"",""appOwnership"":null,""executionEnvironment"":""bare""}"
0f128cc8-4f27-46e0-98a6-3fa46dd62a75,2026-06-25 22:18:47.070565+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_link_start,"{""mode"":""link_identity"",""flowId"":""fb_1782425926720_7a67f0"",""screen"":""settings"",""app_info"":{""build"":5,""platform"":""android"",""appVersion"":""1.0.3"",""packageName"":""com.buffago.app"",""appOwnership"":null,""executionEnvironment"":""bare""},""provider"":""facebook"",""target_url"":null,""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
